repo,sha,path,contract,netParams,legacyNetParams,controls,fileLicense,sha256,url,verification
"dieseltravis/ergogen-footprints-travis","df3c65141193792656b296784576ef918283c09b","text.js","params/body","[]","[]","{""side"":""'F'"",""reversible"":""false""}","CC-BY-NC-SA-4.0","405aa9b14a35b068c6c72fa16b4e07b5c20cb717f428a20685e4973ff0f4afac","https://github.com/dieseltravis/ergogen-footprints-travis/blob/df3c65141193792656b296784576ef918283c09b/text.js","source inventory only; not runtime-qualified"
"dieseltravis/ergogen-footprints-travis","df3c65141193792656b296784576ef918283c09b","travis.js","params/body","[]","[]","{""side"":""'F'"",""reversible"":""false""}","null","830205782d85585500236a70c0e8e80d3f3266a56fc6403d91d200d4c1a4e23c","https://github.com/dieseltravis/ergogen-footprints-travis/blob/df3c65141193792656b296784576ef918283c09b/travis.js","source inventory only; not runtime-qualified"
"dieseltravis/ergogen-footprints-travis","df3c65141193792656b296784576ef918283c09b","xiao-ble.js","params/body","[""P0"",""P1"",""P2"",""P3"",""P4"",""P5"",""P6"",""P7"",""P8"",""P9"",""P10"",""RAW3V3"",""GND"",""RAW5V""]","[]","{""side"":""'F'""}","null","cb721f3c4369694a37e045017e6a720358fd9e5a33635d577ff7868faa648818","https://github.com/dieseltravis/ergogen-footprints-travis/blob/df3c65141193792656b296784576ef918283c09b/xiao-ble.js","source inventory only; not runtime-qualified"
"ezxzeng/ergogen_footprints","9811c4d85a8e208ac0709f2da583645530be8fe2","b3u1000p.js","params/body","[""r1"",""r2""]","[]","{""reverse"":""true""}","null","51ca5203183e8d080875e8c73b03eeb83a17a441ed7362995cd46971aa411ee2","https://github.com/ezxzeng/ergogen_footprints/blob/9811c4d85a8e208ac0709f2da583645530be8fe2/b3u1000p.js","source inventory only; not runtime-qualified"
"ezxzeng/ergogen_footprints","9811c4d85a8e208ac0709f2da583645530be8fe2","jstph_reversible.js","params/body","[""pos"",""neg""]","[]","{}","null","1f9b37ccfb200ef46e5f5589d683fd33b8753fd2ab5611256da0d87289be2763","https://github.com/ezxzeng/ergogen_footprints/blob/9811c4d85a8e208ac0709f2da583645530be8fe2/jstph_reversible.js","source inventory only; not runtime-qualified"
"ezxzeng/ergogen_footprints","9811c4d85a8e208ac0709f2da583645530be8fe2","key-switches.js","params/body","[""from"",""to""]","[]","{}","null","90e3dadf5c2ca1a6125b1b5b8a979715a94d1eec301384e10ad16ea36c691a87","https://github.com/ezxzeng/ergogen_footprints/blob/9811c4d85a8e208ac0709f2da583645530be8fe2/key-switches.js","source inventory only; not runtime-qualified"
"ezxzeng/ergogen_footprints","9811c4d85a8e208ac0709f2da583645530be8fe2","mountinghole.js","legacy nets+params","[]","[""net""]","{}","null","ef3468b127f22e89f23c05ef46df6b5b0b36d0965243df36a564c846ac8f26b7","https://github.com/ezxzeng/ergogen_footprints/blob/9811c4d85a8e208ac0709f2da583645530be8fe2/mountinghole.js","source inventory only; not runtime-qualified"
"ezxzeng/ergogen_footprints","9811c4d85a8e208ac0709f2da583645530be8fe2","promicro-pretty.js","params/body","[""RAW"",""GND"",""RST"",""VCC"",""P21"",""P20"",""P19"",""P18"",""P15"",""P14"",""P16"",""P10"",""P1"",""P0"",""P2"",""P3"",""P4"",""P5"",""P6"",""P7"",""P8"",""P9""]","[]","{}","null","7e4196cc4696d307d13e1b2e0fa0ccf6464ddcd8fbefff3c7edf32836b1ef7ea","https://github.com/ezxzeng/ergogen_footprints/blob/9811c4d85a8e208ac0709f2da583645530be8fe2/promicro-pretty.js","source inventory only; not runtime-qualified"
"ezxzeng/ergogen_footprints","9811c4d85a8e208ac0709f2da583645530be8fe2","reset_button.js","params/body","[""from"",""to""]","[]","{}","null","8a82c6cc476f9555003c9b611e301d84318789018f761fa28527bb4a53e7bfb4","https://github.com/ezxzeng/ergogen_footprints/blob/9811c4d85a8e208ac0709f2da583645530be8fe2/reset_button.js","source inventory only; not runtime-qualified"
"ezxzeng/ergogen_footprints","9811c4d85a8e208ac0709f2da583645530be8fe2","slider_threeway.js","params/body","[""from"",""left"",""right""]","[]","{""side"":""'F'"",""reversible"":""false""}","null","44b837fc17a2e17f29d1f7dd8ec39ea8cab2e01590ffcb02caa2d1cf72d87a04","https://github.com/ezxzeng/ergogen_footprints/blob/9811c4d85a8e208ac0709f2da583645530be8fe2/slider_threeway.js","source inventory only; not runtime-qualified"
"ezxzeng/ergogen_footprints","9811c4d85a8e208ac0709f2da583645530be8fe2","text.js","params/body","[]","[]","{""side"":""\""F\""""}","null","fdc6f445834102d2f8f94752d50f1183cff485f5c52c5349edc1660726503c8d","https://github.com/ezxzeng/ergogen_footprints/blob/9811c4d85a8e208ac0709f2da583645530be8fe2/text.js","source inventory only; not runtime-qualified"
"harshitgoel96/ergogen_footprints","d569c92090e56dda30fa4d4ed54f65d76980d47e","fh12_12.js","params/body","[""GND"",""P1"",""P2"",""P3"",""P4"",""P5"",""P6"",""P7"",""P8"",""P9"",""P10"",""P11"",""P12""]","[]","{""side"":""'F'""}","null","45372fcd23ab016df605cb8b96280ebc223fe281312a6a079d385cc2e5bb75d9","https://github.com/harshitgoel96/ergogen_footprints/blob/d569c92090e56dda30fa4d4ed54f65d76980d47e/fh12_12.js","source inventory only; not runtime-qualified"
"harshitgoel96/ergogen_footprints","d569c92090e56dda30fa4d4ed54f65d76980d47e","m3_mounting.js","params/body","[""GND""]","[]","{""side"":""'F'""}","null","bf7ec15a98a36cf02add93be8a8c29c09b1e4d46ed936631abff56228b369627","https://github.com/harshitgoel96/ergogen_footprints/blob/d569c92090e56dda30fa4d4ed54f65d76980d47e/m3_mounting.js","source inventory only; not runtime-qualified"
"harshitgoel96/ergogen_footprints","d569c92090e56dda30fa4d4ed54f65d76980d47e","mx_socket_mxlp_choc.js","params/body","[""SCK"",""VCC"",""GND"",""CS"",""from"",""to""]","[]","{""side"":""'F'""}","null","85a1f2977b2a3b180a927a804c5612aa1d19032487d1255f1a85c80b555743e9","https://github.com/harshitgoel96/ergogen_footprints/blob/d569c92090e56dda30fa4d4ed54f65d76980d47e/mx_socket_mxlp_choc.js","source inventory only; not runtime-qualified"
"harshitgoel96/ergogen_footprints","d569c92090e56dda30fa4d4ed54f65d76980d47e","r_0805.js","params/body","[""P1"",""P2""]","[]","{""side"":""'F'""}","null","439896163be0c589f51d437835eaa4109375aeac9092a1d4e277ff6822e901d1","https://github.com/harshitgoel96/ergogen_footprints/blob/d569c92090e56dda30fa4d4ed54f65d76980d47e/r_0805.js","source inventory only; not runtime-qualified"
"helgederenthal/ergogen-footprints","84567480106c3a7a7ed2350b34f0c46ea0e587ce","elite-c.js","params/body","[""D3"",""D2"",""D1"",""D0"",""D4"",""C6"",""D7"",""E6"",""B4"",""B5"",""B0"",""F4"",""F5"",""F6"",""F7"",""B1"",""B3"",""B2"",""B6"",""VBUS"",""GND"",""RST"",""VCC"",""B7"",""D5"",""C7"",""F1"",""F0""]","[]","{}","MIT","4f0a3efd3b3772e558bab178a411611c61cd1f6183f27dd220a3fe12a598b68e","https://github.com/helgederenthal/ergogen-footprints/blob/84567480106c3a7a7ed2350b34f0c46ea0e587ce/elite-c.js","source inventory only; not runtime-qualified"
"helgederenthal/ergogen-footprints","84567480106c3a7a7ed2350b34f0c46ea0e587ce","switch_choc_v1_v2.js","params/body","[""from"",""to"",""CENTERHOLE"",""LEFTSTAB"",""RIGHTSTAB""]","[]","{""side"":""'B'"",""reversible"":""false"",""hotswap"":""true"",""solder"":""false""}","CC-BY-NC-SA-4.0","44105202a5409ea2120e5058aceaa92eeb018b0642cec28271964aa1bd738cd2","https://github.com/helgederenthal/ergogen-footprints/blob/84567480106c3a7a7ed2350b34f0c46ea0e587ce/switch_choc_v1_v2.js","source inventory only; not runtime-qualified"
"theb0b12/ergogen-footprints","ca9a6555edee93f383c81f7c76e2adfb5f449c2d","7mouse_bites.js","params/body","[]","[]","{""side"":""'F'""}","null","9500fd7d9fe62bc53b88370bc5b2dbdd38e3a55c0f01a5a28b4ad102e221490f","https://github.com/theb0b12/ergogen-footprints/blob/ca9a6555edee93f383c81f7c76e2adfb5f449c2d/7mouse_bites.js","source inventory only; not runtime-qualified"
"theb0b12/ergogen-footprints","ca9a6555edee93f383c81f7c76e2adfb5f449c2d","chocv1v2b0b.js","params/body","[""from"",""to"",""CENTERHOLE"",""LEFTSTAB"",""RIGHTSTAB""]","[]","{""side"":""'B'"",""reversible"":""false"",""hotswap_pads_same_side"":""false"",""include_traces_vias"":""true"",""hotswap"":""true"",""solder"":""false""}","CC-BY-NC-SA-4.0","2a30cdf56afd57b130238a9a2360f160f92faab73deada74670a8f20a00092b9","https://github.com/theb0b12/ergogen-footprints/blob/ca9a6555edee93f383c81f7c76e2adfb5f449c2d/chocv1v2b0b.js","source inventory only; not runtime-qualified"
"theb0b12/ergogen-footprints","ca9a6555edee93f383c81f7c76e2adfb5f449c2d","cirque.js","params/body","[""P1"",""P10"",""P11"",""P12"",""P13"",""P14"",""P2"",""P3"",""P4"",""P5"",""P6"",""P7"",""P8"",""P9""]","[]","{""side"":""'F'""}","null","60b39e7ac927569ef42919f7d33b0a95af9af25b04da82d3a128f1da134f4554","https://github.com/theb0b12/ergogen-footprints/blob/ca9a6555edee93f383c81f7c76e2adfb5f449c2d/cirque.js","source inventory only; not runtime-qualified"
"theb0b12/ergogen-footprints","ca9a6555edee93f383c81f7c76e2adfb5f449c2d","doru-tht.js","params/body","[""P12"",""P13"",""P14"",""P15"",""P16"",""P17"",""P18"",""P19"",""P20"",""P23"",""P24""]","[]","{""side"":""'F'""}","null","502e6ad0b3e577f5d2d1636bc16e9e23a3300828bec4e023b09e28d64ad61e79","https://github.com/theb0b12/ergogen-footprints/blob/ca9a6555edee93f383c81f7c76e2adfb5f449c2d/doru-tht.js","source inventory only; not runtime-qualified"
"theb0b12/ergogen-footprints","ca9a6555edee93f383c81f7c76e2adfb5f449c2d","haptic.js","params/body","[""P1"",""P2"",""P3"",""P4"",""P5""]","[]","{""side"":""'F'""}","null","594d6ad80aac6caabc272d7b5bf6e5994cfc3c37e7c38e7eaa1393748ab8ab8a","https://github.com/theb0b12/ergogen-footprints/blob/ca9a6555edee93f383c81f7c76e2adfb5f449c2d/haptic.js","source inventory only; not runtime-qualified"
"theb0b12/ergogen-footprints","ca9a6555edee93f383c81f7c76e2adfb5f449c2d","jumper1.js","params/body","[""P1"",""P2""]","[]","{""side"":""'F'""}","null","c9eafb503ed022b9857a6810ec48f4f8321b6b0bfe316b9d9bd551688bf6a085","https://github.com/theb0b12/ergogen-footprints/blob/ca9a6555edee93f383c81f7c76e2adfb5f449c2d/jumper1.js","source inventory only; not runtime-qualified"
"theb0b12/ergogen-footprints","ca9a6555edee93f383c81f7c76e2adfb5f449c2d","oled2.js","params/body","[""P1"",""P2"",""P3"",""P4""]","[]","{""side"":""'F'""}","null","55e06a2aff27c48615089a285a38fa8687fcfca9cbdff0e0afebcb6569914eb6","https://github.com/theb0b12/ergogen-footprints/blob/ca9a6555edee93f383c81f7c76e2adfb5f449c2d/oled2.js","source inventory only; not runtime-qualified"
"theb0b12/ergogen-footprints","ca9a6555edee93f383c81f7c76e2adfb5f449c2d","placeholder.js","params/body","[]","[]","{""side"":""'B'""}","null","02e7cec10911182e239d296dc921830b559f350d5f9c5e7aa1e95ab83c7bff16","https://github.com/theb0b12/ergogen-footprints/blob/ca9a6555edee93f383c81f7c76e2adfb5f449c2d/placeholder.js","source inventory only; not runtime-qualified"
"theb0b12/ergogen-footprints","ca9a6555edee93f383c81f7c76e2adfb5f449c2d","rotary.js","params/body","[""A"",""B"",""C"",""MP"",""S1"",""S2""]","[]","{""side"":""'F'""}","null","62e7151d8b196f9b35d380bf00969e65c345ba296be6e76d49981996c7655d04","https://github.com/theb0b12/ergogen-footprints/blob/ca9a6555edee93f383c81f7c76e2adfb5f449c2d/rotary.js","source inventory only; not runtime-qualified"
"theb0b12/ergogen-footprints","ca9a6555edee93f383c81f7c76e2adfb5f449c2d","router.js","params/body","[""net""]","[]","{}","null","196bc80e15bcab7786e30af7ab0de5233a5195f3b92cfa589ea6f926705dd368","https://github.com/theb0b12/ergogen-footprints/blob/ca9a6555edee93f383c81f7c76e2adfb5f449c2d/router.js","source inventory only; not runtime-qualified"
"theb0b12/ergogen-footprints","ca9a6555edee93f383c81f7c76e2adfb5f449c2d","seeed-xiao-plus.js","params/body","[""D0"",""D11"",""D1"",""D12"",""D2"",""D13"",""D3"",""D14"",""D4"",""D15"",""D5"",""BATTERY_LEVEL"",""D6"",""VBUS"",""GND"",""V3_3"",""D10"",""D19"",""D9"",""D18"",""D8"",""D17"",""D7"",""CLK"",""DIO"",""RST"",""BAT_POS"",""BAT_NEG""]","[]","{""reverse_mount"":""false"",""reversible"":""true""}","null","f4d14ee6a5459d68d0ea2c7b2bc5cd9ffbc8a6a6a90274351dd5b3609c7e097c","https://github.com/theb0b12/ergogen-footprints/blob/ca9a6555edee93f383c81f7c76e2adfb5f449c2d/seeed-xiao-plus.js","source inventory only; not runtime-qualified"
"theb0b12/ergogen-footprints","ca9a6555edee93f383c81f7c76e2adfb5f449c2d","shift_reg.js","params/body","[""P1"",""P2"",""P3"",""P4"",""P5"",""P6"",""P7"",""P8"",""P9"",""P10"",""P11"",""P12"",""P13"",""P14"",""P15"",""P16""]","[]","{""side"":""'F'""}","null","38218b628687efb061113ed19ee82364ba4455dd8a547d988c3c68cc31ee7d21","https://github.com/theb0b12/ergogen-footprints/blob/ca9a6555edee93f383c81f7c76e2adfb5f449c2d/shift_reg.js","source inventory only; not runtime-qualified"
"theb0b12/ergogen-footprints","ca9a6555edee93f383c81f7c76e2adfb5f449c2d","smd.js","params/body","[""from"",""to""]","[]","{}","null","6f3740d4015d0a7e0027c0e50d7c45960bd67f3742126246f2eeaa0f80d5679b","https://github.com/theb0b12/ergogen-footprints/blob/ca9a6555edee93f383c81f7c76e2adfb5f449c2d/smd.js","source inventory only; not runtime-qualified"
"theb0b12/ergogen-footprints","ca9a6555edee93f383c81f7c76e2adfb5f449c2d","trrs.js","params/body","[""P1"",""P2"",""P3"",""P4""]","[]","{""side"":""'F'""}","null","d262d6ab4e6eb654de6d6b0085bc5ed1f6c2b04027be9fe2299c6fa25d156dfd","https://github.com/theb0b12/ergogen-footprints/blob/ca9a6555edee93f383c81f7c76e2adfb5f449c2d/trrs.js","source inventory only; not runtime-qualified"
"theb0b12/ergogen-footprints","ca9a6555edee93f383c81f7c76e2adfb5f449c2d","usbc.js","params/body","[""A12"",""A5"",""A9"",""B12"",""B5"",""B9"",""SH1"",""SH2"",""SH3"",""SH4""]","[]","{""side"":""'F'""}","null","6c1b529fe0e08f4fed13ceb3b1b77a1aafc2d963a2f89990143c7cca18c7bb02","https://github.com/theb0b12/ergogen-footprints/blob/ca9a6555edee93f383c81f7c76e2adfb5f449c2d/usbc.js","source inventory only; not runtime-qualified"
"theb0b12/ergogen-footprints","ca9a6555edee93f383c81f7c76e2adfb5f449c2d","vik_horizontal.js","params/body","[""VIK1"",""VIK2"",""VIK3"",""VIK4"",""VIK5"",""VIK6"",""VIK7"",""VIK8"",""VIK9"",""VIK10"",""VIK11"",""VIK12""]","[]","{""side"":""'F'""}","null","d197ec3215fe259502f2a3fe4a34c77db0a38b69cb07c9ee142650e5cff6e9fa","https://github.com/theb0b12/ergogen-footprints/blob/ca9a6555edee93f383c81f7c76e2adfb5f449c2d/vik_horizontal.js","source inventory only; not runtime-qualified"
"theb0b12/ergogen-footprints","ca9a6555edee93f383c81f7c76e2adfb5f449c2d","vikout.js","params/body","[""VIK1"",""VIK2"",""VIK3"",""VIK4"",""VIK5"",""VIK6"",""VIK7"",""VIK8"",""VIK9"",""VIK10"",""VIK11"",""VIK12""]","[]","{""side"":""'F'""}","null","d7e5bef8b4035d2077add2a9a953cb1192f97e7df0a849dbf5aca48151dca8a2","https://github.com/theb0b12/ergogen-footprints/blob/ca9a6555edee93f383c81f7c76e2adfb5f449c2d/vikout.js","source inventory only; not runtime-qualified"
"ykz89/ergogen-footprints","01c8cd03ff9bd66b283f82c7059b11b7be8ed26f","ks27-choc-v1-mx-soldered-and-hotswap.js","params/body","[""from"",""to""]","[]","{""side"":""'B'"",""include_traces"":""{type: 'boolean', value: false}""}","null","d7ea2f2bd61428ee98a361abb1880eeb8f2c4bcbfcee3769405605ca4d2c7ced","https://github.com/ykz89/ergogen-footprints/blob/01c8cd03ff9bd66b283f82c7059b11b7be8ed26f/ks27-choc-v1-mx-soldered-and-hotswap.js","source inventory only; not runtime-qualified"
"ykz89/ergogen-footprints","01c8cd03ff9bd66b283f82c7059b11b7be8ed26f","vik-keyboard-connector-horizontal.js","params/body","[""P1"",""P2"",""P3"",""P4"",""P5"",""P6"",""P7"",""P8"",""P9"",""P10"",""P11"",""P12""]","[]","{""side"":""'F'""}","null","087495ebe496958254bffda4716d01eb8ab7d75c22dcb288f0894b0f5720e8c9","https://github.com/ykz89/ergogen-footprints/blob/01c8cd03ff9bd66b283f82c7059b11b7be8ed26f/vik-keyboard-connector-horizontal.js","source inventory only; not runtime-qualified"
"johnlamb/LambBT","c127665660b2f8adc8632cb89790d27262cc3549","ergogen/footprints/b3u1000p.js","params/body","[""r1"",""r2""]","[]","{""reverse"":""true""}","null","7fe8276040da2ae826b773713bbfd8e355d84cf78da6b873e25a317021e02400","https://github.com/johnlamb/LambBT/blob/c127665660b2f8adc8632cb89790d27262cc3549/ergogen/footprints/b3u1000p.js","source inventory only; not runtime-qualified"
"johnlamb/LambBT","c127665660b2f8adc8632cb89790d27262cc3549","ergogen/footprints/bat.js","params/body","[""pos"",""neg""]","[]","{}","null","5edcd8a12191f57b9e9026828e160cfe31d20763c3deecb563d579b9b41656f1","https://github.com/johnlamb/LambBT/blob/c127665660b2f8adc8632cb89790d27262cc3549/ergogen/footprints/bat.js","source inventory only; not runtime-qualified"
"johnlamb/LambBT","c127665660b2f8adc8632cb89790d27262cc3549","ergogen/footprints/batterypad.js","params/body","[""to"",""from""]","[]","{}","null","61e5ce53abac03eba6443eedeb5eb1630514fa23cd0c57416af6b82644a5eae1","https://github.com/johnlamb/LambBT/blob/c127665660b2f8adc8632cb89790d27262cc3549/ergogen/footprints/batterypad.js","source inventory only; not runtime-qualified"
"johnlamb/LambBT","c127665660b2f8adc8632cb89790d27262cc3549","ergogen/footprints/mountinghole.js","params/body","[]","[]","{}","null","d5effdc36a25bb0fbbf92c91419662667ad00d4b76ccc0676c1f0fc5f42690b6","https://github.com/johnlamb/LambBT/blob/c127665660b2f8adc8632cb89790d27262cc3549/ergogen/footprints/mountinghole.js","source inventory only; not runtime-qualified"
"johnlamb/LambBT","c127665660b2f8adc8632cb89790d27262cc3549","ergogen/footprints/pcm12.js","params/body","[""from"",""to""]","[]","{""reverse"":""false""}","null","e5c0b3664b369d1100178d800480e4e61c463a23aa3d6626b1d454e15d918ef8","https://github.com/johnlamb/LambBT/blob/c127665660b2f8adc8632cb89790d27262cc3549/ergogen/footprints/pcm12.js","source inventory only; not runtime-qualified"
"johnlamb/LambBT","c127665660b2f8adc8632cb89790d27262cc3549","ergogen/footprints/promicro_pretty.js","params/body","[""RAW"",""GND"",""RST"",""VCC"",""P21"",""P20"",""P19"",""P18"",""P15"",""P14"",""P16"",""P10"",""P1"",""P0"",""P2"",""P3"",""P4"",""P5"",""P6"",""P7"",""P8"",""P9""]","[]","{}","null","30b689484ede223e258196eb9eb5179dd96b3d46bf231d542f8c8efc456ee855","https://github.com/johnlamb/LambBT/blob/c127665660b2f8adc8632cb89790d27262cc3549/ergogen/footprints/promicro_pretty.js","source inventory only; not runtime-qualified"
"dnlbauer/corax-keyboard","7e01724621f12f1c1099f78c978bcb6aca19b795","corax54/ergogen/footprints/battery.js","params/body","[""RAW"",""GND""]","[]","{}","null","722f0ffda80c9e2b170987726cdc45a79c8e6038f74b538f17de94d7ff63c143","https://github.com/dnlbauer/corax-keyboard/blob/7e01724621f12f1c1099f78c978bcb6aca19b795/corax54/ergogen/footprints/battery.js","source inventory only; not runtime-qualified"
"dnlbauer/corax-keyboard","7e01724621f12f1c1099f78c978bcb6aca19b795","corax54/ergogen/footprints/choc.js","params/body","[""from"",""to""]","[]","{""hotswap"":""false"",""reverse"":""false""}","null","856e75131761138d22bff4e06d496045e21373c6a1bc657e51e769dc7db7c79e","https://github.com/dnlbauer/corax-keyboard/blob/7e01724621f12f1c1099f78c978bcb6aca19b795/corax54/ergogen/footprints/choc.js","source inventory only; not runtime-qualified"
"dnlbauer/corax-keyboard","7e01724621f12f1c1099f78c978bcb6aca19b795","corax54/ergogen/footprints/diode.js","params/body","[""from"",""to""]","[]","{}","null","1c4049c6ddcf1df768398d6dbf1ecce0d29b3bfa71d52d4ec5542e5c1eaa2768","https://github.com/dnlbauer/corax-keyboard/blob/7e01724621f12f1c1099f78c978bcb6aca19b795/corax54/ergogen/footprints/diode.js","source inventory only; not runtime-qualified"
"dnlbauer/corax-keyboard","7e01724621f12f1c1099f78c978bcb6aca19b795","corax54/ergogen/footprints/hole.js","params/body","[]","[]","{}","null","7f83bdac4bc694451259673868d588913cf521ff84b9289a6fb0886c841f7be5","https://github.com/dnlbauer/corax-keyboard/blob/7e01724621f12f1c1099f78c978bcb6aca19b795/corax54/ergogen/footprints/hole.js","source inventory only; not runtime-qualified"
"dnlbauer/corax-keyboard","7e01724621f12f1c1099f78c978bcb6aca19b795","corax54/ergogen/footprints/jumper.js","params/body","[""from"",""to""]","[]","{""side"":""'F'""}","null","8293b665efb07215d31e4f8fcfd7d795f88c44153ea36ebf1889969cb2dc8d37","https://github.com/dnlbauer/corax-keyboard/blob/7e01724621f12f1c1099f78c978bcb6aca19b795/corax54/ergogen/footprints/jumper.js","source inventory only; not runtime-qualified"
"dnlbauer/corax-keyboard","7e01724621f12f1c1099f78c978bcb6aca19b795","corax54/ergogen/footprints/nicenano.js","params/body","[""RAW"",""GND1"",""RST"",""VCC"",""P21"",""P20"",""P19"",""P18"",""P15"",""P14"",""P16"",""P10"",""P1"",""P0"",""GND2"",""GND3"",""P2"",""P3"",""P4"",""P5"",""P6"",""P7"",""P8"",""P9""]","[]","{}","null","298d77db35ee377876cf7a3f70b7f6edbcd55b2374c9fe5bf3ecb25aa52343b6","https://github.com/dnlbauer/corax-keyboard/blob/7e01724621f12f1c1099f78c978bcb6aca19b795/corax54/ergogen/footprints/nicenano.js","source inventory only; not runtime-qualified"
"dnlbauer/corax-keyboard","7e01724621f12f1c1099f78c978bcb6aca19b795","corax54/ergogen/footprints/niceview.js","params/body","[""VCC"",""GND"",""SDA"",""SCL"",""CS""]","[]","{""side"":""'F'""}","null","fd6bbf5844ee35a1ac8d8a022d26759235cb83443845602159048f36294f9c93","https://github.com/dnlbauer/corax-keyboard/blob/7e01724621f12f1c1099f78c978bcb6aca19b795/corax54/ergogen/footprints/niceview.js","source inventory only; not runtime-qualified"
"dnlbauer/corax-keyboard","7e01724621f12f1c1099f78c978bcb6aca19b795","corax54/ergogen/footprints/reset.js","params/body","[""from"",""to""]","[]","{""side"":""\""F\""""}","null","77bf6462fc58aefc6e7e61a9741238b3863e117c2dbd4d88806b88abe8811df4","https://github.com/dnlbauer/corax-keyboard/blob/7e01724621f12f1c1099f78c978bcb6aca19b795/corax54/ergogen/footprints/reset.js","source inventory only; not runtime-qualified"
"dnlbauer/corax-keyboard","7e01724621f12f1c1099f78c978bcb6aca19b795","corax54/ergogen/footprints/rotary.js","params/body","[""from"",""to"",""A"",""B"",""C""]","[]","{}","null","55a747b6215b8d47f7cb5a63fa2a37cdf24ca918c4ef89ab2c0895d4e6cad1a1","https://github.com/dnlbauer/corax-keyboard/blob/7e01724621f12f1c1099f78c978bcb6aca19b795/corax54/ergogen/footprints/rotary.js","source inventory only; not runtime-qualified"
"dnlbauer/corax-keyboard","7e01724621f12f1c1099f78c978bcb6aca19b795","corax54/ergogen/footprints/scrollwheel_mirrored.js","params/body","[""from"",""to"",""A"",""B"",""C"",""D""]","[]","{""reverse"":""false""}","null","dc47ef35f5fe856dbaf73d727495ac7f2c352b748f10ae184d4669892cdb94fd","https://github.com/dnlbauer/corax-keyboard/blob/7e01724621f12f1c1099f78c978bcb6aca19b795/corax54/ergogen/footprints/scrollwheel_mirrored.js","source inventory only; not runtime-qualified"
"dnlbauer/corax-keyboard","7e01724621f12f1c1099f78c978bcb6aca19b795","corax54/ergogen/footprints/slider_reversible.js","params/body","[""from"",""to""]","[]","{""side"":""'F'"",""reverse"":""false""}","null","74b26282fa152c2f245d916adabf52e83570ea2de1dedafcb83841acb8ab0e5a","https://github.com/dnlbauer/corax-keyboard/blob/7e01724621f12f1c1099f78c978bcb6aca19b795/corax54/ergogen/footprints/slider_reversible.js","source inventory only; not runtime-qualified"
"dnlbauer/corax-keyboard","7e01724621f12f1c1099f78c978bcb6aca19b795","corax54/ergogen/footprints/text.js","params/body","[]","[]","{""side"":""'F'""}","null","8295db3b2caedb8e67b746f59f9184a99369d5d5c0c53bd08deeeb60f28c1b3a","https://github.com/dnlbauer/corax-keyboard/blob/7e01724621f12f1c1099f78c978bcb6aca19b795/corax54/ergogen/footprints/text.js","source inventory only; not runtime-qualified"
"dnlbauer/corax-keyboard","7e01724621f12f1c1099f78c978bcb6aca19b795","corax56/ergogen/footprints/battery.js","params/body","[""RAW"",""GND""]","[]","{}","null","722f0ffda80c9e2b170987726cdc45a79c8e6038f74b538f17de94d7ff63c143","https://github.com/dnlbauer/corax-keyboard/blob/7e01724621f12f1c1099f78c978bcb6aca19b795/corax56/ergogen/footprints/battery.js","source inventory only; not runtime-qualified"
"dnlbauer/corax-keyboard","7e01724621f12f1c1099f78c978bcb6aca19b795","corax56/ergogen/footprints/choc.js","params/body","[""from"",""to""]","[]","{""hotswap"":""false"",""reverse"":""false""}","null","856e75131761138d22bff4e06d496045e21373c6a1bc657e51e769dc7db7c79e","https://github.com/dnlbauer/corax-keyboard/blob/7e01724621f12f1c1099f78c978bcb6aca19b795/corax56/ergogen/footprints/choc.js","source inventory only; not runtime-qualified"
"dnlbauer/corax-keyboard","7e01724621f12f1c1099f78c978bcb6aca19b795","corax56/ergogen/footprints/diode.js","params/body","[""from"",""to""]","[]","{}","null","1c4049c6ddcf1df768398d6dbf1ecce0d29b3bfa71d52d4ec5542e5c1eaa2768","https://github.com/dnlbauer/corax-keyboard/blob/7e01724621f12f1c1099f78c978bcb6aca19b795/corax56/ergogen/footprints/diode.js","source inventory only; not runtime-qualified"
"dnlbauer/corax-keyboard","7e01724621f12f1c1099f78c978bcb6aca19b795","corax56/ergogen/footprints/hole.js","params/body","[]","[]","{}","null","7f83bdac4bc694451259673868d588913cf521ff84b9289a6fb0886c841f7be5","https://github.com/dnlbauer/corax-keyboard/blob/7e01724621f12f1c1099f78c978bcb6aca19b795/corax56/ergogen/footprints/hole.js","source inventory only; not runtime-qualified"
"dnlbauer/corax-keyboard","7e01724621f12f1c1099f78c978bcb6aca19b795","corax56/ergogen/footprints/jumper.js","params/body","[""from"",""to""]","[]","{""side"":""'F'""}","null","8293b665efb07215d31e4f8fcfd7d795f88c44153ea36ebf1889969cb2dc8d37","https://github.com/dnlbauer/corax-keyboard/blob/7e01724621f12f1c1099f78c978bcb6aca19b795/corax56/ergogen/footprints/jumper.js","source inventory only; not runtime-qualified"
